order_id,customer_id,order_date,product_id,product_name,product_price,quantity
order-11392-AXLBUH,Customer_95,2024-07-25,PROD-03977-S1HZ6B,Pie Shell - 5,77.97,2
order-15046-PS1FR6,Customer_29,2023-11-08,PROD-03977-S1HZ6B,Pie Shell - 5,99.58,1
order-45455-L05QI6,Customer_94,2024-02-10,PROD-19756-FN378E,Roe - Flying Fish,15.8,3
order-96370-Q5I21T,Customer_78,2024-01-31,PROD-65311-XSZLWG,Cucumber - English,24.4,3
order-17233-A0YVHM,Customer_11,2024-01-14,PROD-56388-2OET3Y,Calvados - Boulard,99.17,3
order-76496-MXT3PD,Customer_8,2023-12-22,PROD-89373-AWTFWY,Cookies Almond Hazelnut,56.19,2
order-84462-RCSKG0,Customer_6,2023-09-05,PROD-05828-E0QMLL,Carbonated Water - Orange,16.32,3
order-86221-CXA2RU,Customer_44,2023-08-31,PROD-22372-K04JUM,Onion Powder,91.73,4
order-62569-N8PWHA,Customer_27,2023-08-19,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",70.78,3
order-83028-W6NYLW,Customer_7,2023-12-10,PROD-97351-03NF1Y,Sea Bass - Fillets,68.14,2
order-41956-0WT9L4,Customer_26,2023-11-20,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,99.96,1
order-77460-RTMF9G,Customer_97,2024-06-18,PROD-56388-2OET3Y,Calvados - Boulard,22.68,3
order-62491-IOGWPK,Customer_54,2023-09-29,PROD-33428-NUNI88,Cheese - Pied De Vents,16.31,5
order-30266-QF9FH8,Customer_64,2023-10-19,PROD-55844-OY7490,Venison - Denver Leg Boneless,58.6,3
order-00117-ODTMVN,Customer_7,2024-04-03,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",55.62,3
order-55236-4G651X,Customer_11,2024-06-04,PROD-69368-PGGPNC,Ostrich - Prime Cut,41.77,5
order-31844-2MT27I,Customer_89,2023-09-26,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,84.7,3
order-30873-APEQAN,Customer_2,2023-09-24,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",98.81,4
order-22574-CQ2HMW,Customer_39,2023-10-12,PROD-97351-03NF1Y,Sea Bass - Fillets,6.73,1
order-09946-AD8VX0,Customer_19,2023-09-26,PROD-55844-OY7490,Venison - Denver Leg Boneless,43.85,4
order-52407-JHR9YL,Customer_17,2024-06-09,PROD-98653-BBZ430,Artichoke - Fresh,65.64,1
order-12878-T87ARN,Customer_47,2023-11-16,PROD-45878-087IDD,"Clams - Littleneck, Whole",15.93,1
order-55111-F1ONKM,Customer_90,2024-06-17,PROD-56388-2OET3Y,Calvados - Boulard,41.7,2
order-24152-U0IV2Q,Customer_88,2023-10-10,PROD-97351-03NF1Y,Sea Bass - Fillets,62.99,1
order-78312-JDTIZH,Customer_80,2023-10-08,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,46.46,3
order-31031-HVFUYB,Customer_81,2024-02-05,PROD-19756-FN378E,Roe - Flying Fish,21.04,1
order-39706-E8NGCF,Customer_11,2024-02-13,PROD-99091-W7JHO8,Pork Salted Bellies,76.06,5
order-40791-8QD3DH,Customer_99,2024-05-31,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",76.8,1
order-63484-9CNY9O,Customer_14,2024-03-11,PROD-33428-NUNI88,Cheese - Pied De Vents,52.28,2
order-82557-1S5ZD4,Customer_43,2024-07-16,PROD-03977-S1HZ6B,Pie Shell - 5,51.08,5
order-05130-LW82Z4,Customer_84,2023-10-08,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,52.07,2
order-23051-X7F0XI,Customer_94,2023-10-26,PROD-03977-S1HZ6B,Pie Shell - 5,58.22,2
order-49238-LFP6VZ,Customer_74,2024-01-28,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",96.78,5
order-36373-WENR0E,Customer_45,2024-07-13,PROD-33428-NUNI88,Cheese - Pied De Vents,35.37,1
order-90153-4E1LVF,Customer_87,2024-06-18,PROD-22372-K04JUM,Onion Powder,99.13,4
order-47343-QKBG7O,Customer_94,2024-06-16,PROD-07044-C7ZUO1,Sole - Fillet,34.86,5
order-41762-F446PC,Customer_10,2023-09-03,PROD-98653-BBZ430,Artichoke - Fresh,46.49,4
order-15317-5H7FT1,Customer_10,2024-03-15,PROD-07044-C7ZUO1,Sole - Fillet,9.43,3
order-17953-CEA2ZE,Customer_70,2023-12-18,PROD-98653-BBZ430,Artichoke - Fresh,57.92,5
order-32156-87XW6I,Customer_84,2024-04-26,PROD-22372-K04JUM,Onion Powder,60.87,1
order-88136-XL4PSY,Customer_27,2024-05-03,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,36.44,1
order-24175-L5OV61,Customer_88,2023-12-22,PROD-69368-PGGPNC,Ostrich - Prime Cut,5.6,3
order-97308-IAJZ70,Customer_32,2024-05-02,PROD-33428-NUNI88,Cheese - Pied De Vents,88.14,1
order-89652-8NXXHI,Customer_56,2024-05-05,PROD-99091-W7JHO8,Pork Salted Bellies,65.52,2
order-54417-XT1WNN,Customer_19,2024-01-07,PROD-05828-E0QMLL,Carbonated Water - Orange,88.5,3
order-44852-RGAWOS,Customer_5,2024-05-30,PROD-56388-2OET3Y,Calvados - Boulard,96.63,4
order-68119-OXPBSE,Customer_37,2024-05-05,PROD-69368-PGGPNC,Ostrich - Prime Cut,12.69,2
order-31163-8GSK48,Customer_2,2023-12-10,PROD-45878-087IDD,"Clams - Littleneck, Whole",30.43,5
order-22860-0ZH67M,Customer_57,2023-12-10,PROD-69368-PGGPNC,Ostrich - Prime Cut,21.51,3
order-24064-DESPAY,Customer_12,2023-11-15,PROD-07044-C7ZUO1,Sole - Fillet,45.99,1
order-92984-RRBHH4,Customer_55,2024-06-18,PROD-45878-087IDD,"Clams - Littleneck, Whole",46.19,1
order-59190-ZVIE6Q,Customer_91,2024-03-27,PROD-98653-BBZ430,Artichoke - Fresh,79.64,5
order-06449-6PF3HT,Customer_75,2023-10-19,PROD-56388-2OET3Y,Calvados - Boulard,27.56,4
order-52794-8SB7R3,Customer_65,2024-04-04,PROD-56388-2OET3Y,Calvados - Boulard,22.59,1
order-90397-OUEBX3,Customer_3,2024-07-24,PROD-97351-03NF1Y,Sea Bass - Fillets,7.95,4
order-33354-AAKJTQ,Customer_53,2024-06-28,PROD-03977-S1HZ6B,Pie Shell - 5,89.72,4
order-57043-5M6RXA,Customer_83,2023-08-28,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,61.79,3
order-12070-PUJYTH,Customer_24,2024-03-15,PROD-98653-BBZ430,Artichoke - Fresh,5.99,4
order-26780-J68ENJ,Customer_30,2023-10-23,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,66.76,2
order-28974-AU1OUS,Customer_42,2023-09-06,PROD-65311-XSZLWG,Cucumber - English,91.17,2
order-60241-YICEMW,Customer_6,2024-02-03,PROD-05828-E0QMLL,Carbonated Water - Orange,31.92,5
order-39586-I170QL,Customer_48,2024-03-30,PROD-05828-E0QMLL,Carbonated Water - Orange,23.15,3
order-39961-1I6K4N,Customer_14,2024-04-23,PROD-65311-XSZLWG,Cucumber - English,68.56,5
order-21493-V6YOVW,Customer_70,2023-08-07,PROD-99091-W7JHO8,Pork Salted Bellies,50.21,2
order-83828-8EG9V6,Customer_14,2023-10-27,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,93.64,5
order-41746-L32N6I,Customer_28,2023-11-08,PROD-19756-FN378E,Roe - Flying Fish,63.23,2
order-78939-ALX2SK,Customer_44,2024-01-09,PROD-98653-BBZ430,Artichoke - Fresh,33.07,1
order-43640-0W3LSC,Customer_63,2024-07-11,PROD-33428-NUNI88,Cheese - Pied De Vents,27.87,2
order-15952-CT9Y9F,Customer_43,2024-07-09,PROD-03977-S1HZ6B,Pie Shell - 5,73.68,1
order-70440-1EPF2A,Customer_1,2024-05-18,PROD-65311-XSZLWG,Cucumber - English,56.67,5
order-03656-KF0N3S,Customer_19,2023-11-14,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,96.16,3
order-71401-CUR7NN,Customer_28,2024-03-27,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",23.54,3
order-87365-BZ17FC,Customer_39,2024-07-09,PROD-33428-NUNI88,Cheese - Pied De Vents,21.89,2
order-12339-FGRJVL,Customer_70,2024-06-10,PROD-55844-OY7490,Venison - Denver Leg Boneless,61.57,3
order-58640-KO355L,Customer_72,2023-10-16,PROD-55844-OY7490,Venison - Denver Leg Boneless,88.94,4
order-50277-UCQSUZ,Customer_47,2024-06-11,PROD-05828-E0QMLL,Carbonated Water - Orange,90.14,4
order-19527-YN22WT,Customer_65,2024-04-30,PROD-97351-03NF1Y,Sea Bass - Fillets,78.73,4
order-07799-S050V9,Customer_87,2023-09-15,PROD-03977-S1HZ6B,Pie Shell - 5,32.22,3
order-29962-GRVJDO,Customer_34,2023-12-20,PROD-89373-AWTFWY,Cookies Almond Hazelnut,33.33,2
order-28550-6GJD08,Customer_15,2024-01-15,PROD-97351-03NF1Y,Sea Bass - Fillets,7.81,3
order-45544-L8V3IP,Customer_48,2024-01-05,PROD-19756-FN378E,Roe - Flying Fish,43.02,4
order-35538-UQCZP7,Customer_2,2024-01-14,PROD-98653-BBZ430,Artichoke - Fresh,68.8,5
order-74922-YRPIU2,Customer_93,2024-01-14,PROD-98653-BBZ430,Artichoke - Fresh,96.76,1
order-28705-GHIEMY,Customer_59,2024-02-07,PROD-69368-PGGPNC,Ostrich - Prime Cut,66.92,1
order-72819-2L3FI4,Customer_71,2024-07-15,PROD-99091-W7JHO8,Pork Salted Bellies,45.5,1
order-41513-2IZ7G9,Customer_98,2024-04-29,PROD-65311-XSZLWG,Cucumber - English,41.79,4
order-02936-72DTDW,Customer_34,2023-12-21,PROD-22372-K04JUM,Onion Powder,42.55,2
order-45352-CILA0K,Customer_84,2024-03-05,PROD-98653-BBZ430,Artichoke - Fresh,81.85,3
order-32808-1Z56IJ,Customer_10,2023-12-29,PROD-98653-BBZ430,Artichoke - Fresh,20.97,4
order-60568-3ZTU9Q,Customer_97,2023-12-27,PROD-45878-087IDD,"Clams - Littleneck, Whole",98.1,5
order-30159-AM8QYE,Customer_37,2023-07-29,PROD-05828-E0QMLL,Carbonated Water - Orange,28.47,3
order-79599-U68TB1,Customer_91,2023-10-23,PROD-89373-AWTFWY,Cookies Almond Hazelnut,43.0,2
order-94860-1L5MXH,Customer_16,2023-12-27,PROD-65311-XSZLWG,Cucumber - English,35.17,1
order-86124-Q0HPHZ,Customer_47,2024-04-15,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,95.69,1
order-33684-7F6Y6P,Customer_59,2024-07-26,PROD-97351-03NF1Y,Sea Bass - Fillets,82.93,1
order-65192-5K52O9,Customer_2,2024-03-10,PROD-03977-S1HZ6B,Pie Shell - 5,99.85,5
order-45915-86NM79,Customer_10,2023-12-08,PROD-65311-XSZLWG,Cucumber - English,50.7,2
order-23545-RLMLRR,Customer_55,2024-07-13,PROD-65311-XSZLWG,Cucumber - English,35.99,4
order-94036-MN66JJ,Customer_94,2023-09-08,PROD-45878-087IDD,"Clams - Littleneck, Whole",48.15,3
order-08145-OKVLTF,Customer_22,2024-02-06,PROD-97351-03NF1Y,Sea Bass - Fillets,74.56,4
order-69817-YCZFFG,Customer_2,2024-03-21,PROD-98653-BBZ430,Artichoke - Fresh,49.41,2
order-79576-SDZD0U,Customer_89,2023-11-22,PROD-97351-03NF1Y,Sea Bass - Fillets,86.4,5
order-17018-WUIATU,Customer_87,2023-11-26,PROD-69368-PGGPNC,Ostrich - Prime Cut,48.92,4
order-60067-I1FRLO,Customer_43,2024-01-25,PROD-05828-E0QMLL,Carbonated Water - Orange,58.72,1
order-25611-ATXPRL,Customer_59,2024-03-22,PROD-56388-2OET3Y,Calvados - Boulard,52.61,5
order-83619-YGI80C,Customer_62,2024-06-05,PROD-98653-BBZ430,Artichoke - Fresh,79.73,2
order-49907-SD5YAR,Customer_71,2023-08-01,PROD-89373-AWTFWY,Cookies Almond Hazelnut,99.18,5
order-98587-S99PJS,Customer_86,2023-11-12,PROD-69368-PGGPNC,Ostrich - Prime Cut,58.12,5
order-41064-WP7HGR,Customer_85,2024-02-09,PROD-97351-03NF1Y,Sea Bass - Fillets,10.45,2
order-01673-73X04D,Customer_33,2024-01-11,PROD-03977-S1HZ6B,Pie Shell - 5,60.54,5
order-12317-U70U1S,Customer_24,2024-03-11,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,86.1,2
order-01948-OEX4IN,Customer_74,2024-05-01,PROD-99091-W7JHO8,Pork Salted Bellies,16.69,5
order-21153-4RDLNU,Customer_73,2024-04-21,PROD-65311-XSZLWG,Cucumber - English,76.44,5
order-44740-MS2GK6,Customer_84,2024-04-02,PROD-07044-C7ZUO1,Sole - Fillet,52.12,1
order-96948-PPY06J,Customer_92,2024-01-23,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",90.84,5
order-69264-SWH488,Customer_99,2024-01-19,PROD-69368-PGGPNC,Ostrich - Prime Cut,22.84,4
order-20641-KBR1KP,Customer_5,2024-06-12,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",66.5,3
order-25393-HXW4FA,Customer_18,2024-02-16,PROD-97351-03NF1Y,Sea Bass - Fillets,67.1,3
order-75870-V6ME2S,Customer_48,2024-03-23,PROD-97351-03NF1Y,Sea Bass - Fillets,29.39,5
order-71741-L0H23S,Customer_9,2023-11-30,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,64.43,2
order-50323-D5UIN7,Customer_45,2023-08-18,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",6.69,2
order-43952-SUNEMD,Customer_25,2024-03-18,PROD-22372-K04JUM,Onion Powder,48.2,1
order-77629-C7MDYZ,Customer_100,2023-11-08,PROD-03977-S1HZ6B,Pie Shell - 5,72.09,5
order-88886-UZL23C,Customer_66,2023-12-05,PROD-22372-K04JUM,Onion Powder,96.57,3
order-02206-K7ZLAV,Customer_40,2023-10-10,PROD-89373-AWTFWY,Cookies Almond Hazelnut,50.67,5
order-96403-DIVAY5,Customer_24,2024-06-09,PROD-55844-OY7490,Venison - Denver Leg Boneless,13.46,5
order-55518-EE7Y3E,Customer_83,2024-01-10,PROD-55844-OY7490,Venison - Denver Leg Boneless,12.47,2
order-48405-69BYO7,Customer_87,2023-10-17,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,54.09,4
order-93867-QZZEVY,Customer_14,2024-04-21,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",46.49,5
order-41540-88U837,Customer_93,2024-04-20,PROD-05828-E0QMLL,Carbonated Water - Orange,92.78,3
order-64348-X2AOPE,Customer_42,2024-05-18,PROD-33428-NUNI88,Cheese - Pied De Vents,34.91,4
order-07169-IE9KHH,Customer_21,2024-04-25,PROD-97351-03NF1Y,Sea Bass - Fillets,6.09,1
order-30687-38FEEU,Customer_75,2023-07-29,PROD-97351-03NF1Y,Sea Bass - Fillets,73.53,1
order-23191-CHYQXB,Customer_20,2024-07-10,PROD-69368-PGGPNC,Ostrich - Prime Cut,15.04,2
order-81583-4FLBEZ,Customer_64,2024-02-02,PROD-05828-E0QMLL,Carbonated Water - Orange,46.01,2
order-96323-EE3DJM,Customer_77,2023-10-24,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,92.73,5
order-31698-KK3BMW,Customer_76,2023-11-23,PROD-22372-K04JUM,Onion Powder,29.01,1
order-32444-46TYIQ,Customer_81,2024-06-21,PROD-99091-W7JHO8,Pork Salted Bellies,49.72,3
order-87654-L9NFC3,Customer_95,2023-11-19,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,45.97,2
order-54971-YGICRL,Customer_20,2024-02-27,PROD-03977-S1HZ6B,Pie Shell - 5,39.88,3
order-75085-1DGJZ5,Customer_34,2024-01-18,PROD-05828-E0QMLL,Carbonated Water - Orange,69.04,2
order-41863-NHS4SA,Customer_59,2024-07-20,PROD-19756-FN378E,Roe - Flying Fish,45.11,2
order-92178-SM3G7U,Customer_37,2024-06-05,PROD-69368-PGGPNC,Ostrich - Prime Cut,13.71,2
order-97733-G6OUTJ,Customer_77,2024-05-18,PROD-03977-S1HZ6B,Pie Shell - 5,90.31,2
order-06987-T8VWRP,Customer_59,2024-03-16,PROD-98653-BBZ430,Artichoke - Fresh,12.26,1
order-14851-9YAX97,Customer_54,2024-07-17,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",83.78,1
order-96822-CB582R,Customer_92,2023-11-28,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",61.6,3
order-29988-0X6Z1U,Customer_23,2024-03-17,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",34.66,1
order-32691-XLQTQF,Customer_54,2023-10-06,PROD-33428-NUNI88,Cheese - Pied De Vents,43.31,3
order-63788-ZQLBZR,Customer_97,2024-07-10,PROD-89373-AWTFWY,Cookies Almond Hazelnut,22.24,5
order-57923-WDWAZY,Customer_77,2024-05-14,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,47.65,1
order-93132-TLN3SY,Customer_97,2024-05-09,PROD-65311-XSZLWG,Cucumber - English,88.27,3
order-37309-PUXLKK,Customer_51,2023-08-30,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",19.45,3
order-49917-Q2JJ8U,Customer_26,2023-11-12,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",69.04,5
order-04720-6C8YBX,Customer_12,2024-03-15,PROD-45878-087IDD,"Clams - Littleneck, Whole",14.48,1
order-08618-TV3ND2,Customer_12,2023-11-09,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,44.62,5
order-83382-EPPH01,Customer_69,2023-09-24,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,73.45,5
order-81748-25PVL5,Customer_80,2024-04-25,PROD-07044-C7ZUO1,Sole - Fillet,5.8,3
order-54425-BN39GW,Customer_23,2023-08-06,PROD-22372-K04JUM,Onion Powder,39.01,1
order-52300-MMTBU6,Customer_88,2024-01-20,PROD-45878-087IDD,"Clams - Littleneck, Whole",80.76,1
order-20055-GG5AU6,Customer_4,2024-01-20,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,39.94,3
order-92891-1CVODV,Customer_50,2023-12-30,PROD-19756-FN378E,Roe - Flying Fish,96.86,3
order-52165-9XODSH,Customer_33,2024-01-02,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,38.57,3
order-86638-A43RI6,Customer_31,2024-03-30,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",90.23,3
order-42759-IT1RDP,Customer_42,2024-04-06,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",18.83,1
order-21171-DXGB9Z,Customer_61,2023-10-16,PROD-07044-C7ZUO1,Sole - Fillet,79.26,4
order-33844-0JCRDJ,Customer_93,2024-05-24,PROD-69368-PGGPNC,Ostrich - Prime Cut,33.18,3
order-10209-MOL0GE,Customer_22,2023-10-17,PROD-69368-PGGPNC,Ostrich - Prime Cut,29.8,2
order-21222-OHY454,Customer_2,2023-10-29,PROD-07044-C7ZUO1,Sole - Fillet,92.44,3
order-92196-WVJNLT,Customer_42,2024-02-11,PROD-07044-C7ZUO1,Sole - Fillet,24.49,4
order-54339-HK3MAG,Customer_43,2024-02-04,PROD-07044-C7ZUO1,Sole - Fillet,17.04,4
order-38319-KGSVK8,Customer_28,2024-07-14,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",80.94,3
order-10123-LR6OFN,Customer_3,2024-02-20,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,83.71,3
order-43607-3083VL,Customer_97,2024-03-25,PROD-56388-2OET3Y,Calvados - Boulard,94.54,5
order-33938-JDI042,Customer_71,2024-07-10,PROD-65311-XSZLWG,Cucumber - English,93.71,1
order-05926-SHIOM8,Customer_53,2024-06-05,PROD-45878-087IDD,"Clams - Littleneck, Whole",12.45,5
order-16260-SWILYK,Customer_71,2023-11-23,PROD-65311-XSZLWG,Cucumber - English,38.29,5
order-58841-PJE6OW,Customer_72,2024-07-12,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,54.82,3
order-59148-1SBFIH,Customer_4,2023-12-30,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",96.49,5
order-63226-ALP2YV,Customer_3,2024-04-09,PROD-07044-C7ZUO1,Sole - Fillet,55.87,3
order-60604-YTI4UJ,Customer_73,2023-09-22,PROD-05828-E0QMLL,Carbonated Water - Orange,32.62,2
order-66465-X4QDQE,Customer_68,2024-02-26,PROD-99091-W7JHO8,Pork Salted Bellies,93.67,1
order-58547-ZBBYLG,Customer_27,2023-09-24,PROD-89373-AWTFWY,Cookies Almond Hazelnut,42.72,2
order-42928-WI5KVO,Customer_28,2023-08-16,PROD-22372-K04JUM,Onion Powder,17.04,4
order-04574-3LT8QB,Customer_93,2024-04-01,PROD-45878-087IDD,"Clams - Littleneck, Whole",37.27,2
order-99102-PASR3G,Customer_8,2023-12-23,PROD-55844-OY7490,Venison - Denver Leg Boneless,61.04,4
order-20499-NNZ1LS,Customer_68,2023-12-02,PROD-98653-BBZ430,Artichoke - Fresh,27.33,2
order-38158-LZDN9N,Customer_49,2023-08-25,PROD-99091-W7JHO8,Pork Salted Bellies,52.89,3
order-32424-HK5Y7G,Customer_61,2023-09-10,PROD-05828-E0QMLL,Carbonated Water - Orange,41.38,1
order-06543-WKYWYQ,Customer_93,2023-12-09,PROD-05828-E0QMLL,Carbonated Water - Orange,11.24,1
order-83722-LHXGGQ,Customer_37,2023-08-09,PROD-05828-E0QMLL,Carbonated Water - Orange,59.2,2
order-45898-CWM9JT,Customer_7,2024-03-17,PROD-97351-03NF1Y,Sea Bass - Fillets,94.31,3
order-67428-HR74H4,Customer_15,2024-07-17,PROD-19756-FN378E,Roe - Flying Fish,95.94,3
order-03198-UMJVLR,Customer_64,2023-11-15,PROD-33428-NUNI88,Cheese - Pied De Vents,69.57,3
order-01636-ENV4QT,Customer_74,2023-08-22,PROD-41288-8SSO3R,Soup - Campbells Chili Veg,96.64,5
order-84391-BA2OWD,Customer_6,2024-07-21,PROD-33428-NUNI88,Cheese - Pied De Vents,45.41,5
order-21856-ETWGS7,Customer_22,2024-02-14,PROD-98653-BBZ430,Artichoke - Fresh,82.86,4
order-99040-VQTJJU,Customer_16,2024-01-29,PROD-33428-NUNI88,Cheese - Pied De Vents,18.08,1
order-38480-V3VNX9,Customer_68,2024-03-18,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,29.48,3
order-13723-TV3RLX,Customer_68,2023-09-24,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",83.42,2
order-19441-7611UG,Customer_94,2024-05-25,PROD-89373-AWTFWY,Cookies Almond Hazelnut,85.32,3
order-71199-F4KE6Q,Customer_59,2024-06-06,PROD-19756-FN378E,Roe - Flying Fish,27.66,3
order-66278-W97APM,Customer_99,2023-12-14,PROD-65311-XSZLWG,Cucumber - English,71.39,3
order-58847-TM7DLA,Customer_40,2024-07-05,PROD-65311-XSZLWG,Cucumber - English,70.89,5
order-75485-OH85BS,Customer_6,2024-07-02,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",16.91,4
order-89692-DZ10EG,Customer_85,2023-09-10,PROD-07044-C7ZUO1,Sole - Fillet,37.67,4
order-20583-5YWRH7,Customer_49,2024-06-23,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,94.65,2
order-64425-RCZDUG,Customer_93,2023-12-22,PROD-03977-S1HZ6B,Pie Shell - 5,10.3,5
order-14519-B29EOR,Customer_45,2023-10-31,PROD-56388-2OET3Y,Calvados - Boulard,53.84,4
order-50155-E48JQ3,Customer_45,2024-06-01,PROD-07044-C7ZUO1,Sole - Fillet,60.12,4
order-84471-G6OFCY,Customer_49,2023-12-14,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,76.04,2
order-77817-ZII0MT,Customer_36,2023-11-01,PROD-05828-E0QMLL,Carbonated Water - Orange,63.37,3
order-38954-90R5TE,Customer_49,2023-10-15,PROD-19756-FN378E,Roe - Flying Fish,20.62,2
order-66988-XXXESZ,Customer_60,2024-01-04,PROD-89373-AWTFWY,Cookies Almond Hazelnut,52.24,1
order-02705-6DFYQM,Customer_32,2024-06-01,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",97.39,4
order-69453-VH1S33,Customer_61,2023-09-25,PROD-03977-S1HZ6B,Pie Shell - 5,91.9,4
order-09153-0SZUIS,Customer_32,2024-03-20,PROD-99091-W7JHO8,Pork Salted Bellies,44.75,5
order-73498-6KQ9UB,Customer_77,2023-08-27,PROD-05828-E0QMLL,Carbonated Water - Orange,29.62,3
order-86921-SW11C8,Customer_37,2023-12-01,PROD-05828-E0QMLL,Carbonated Water - Orange,42.53,4
order-17268-9EHZHV,Customer_69,2024-02-13,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",40.41,2
order-23045-200BMD,Customer_95,2023-08-08,PROD-33428-NUNI88,Cheese - Pied De Vents,50.03,2
order-74180-Q70033,Customer_88,2023-08-10,PROD-45878-087IDD,"Clams - Littleneck, Whole",82.05,1
order-57165-WYS7AI,Customer_91,2023-12-21,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",77.54,5
order-84617-T0ML06,Customer_53,2024-03-25,PROD-65311-XSZLWG,Cucumber - English,49.31,4
order-75094-92K8ZN,Customer_49,2023-12-31,PROD-89373-AWTFWY,Cookies Almond Hazelnut,73.68,5
order-62500-F8SY0I,Customer_22,2023-12-27,PROD-22372-K04JUM,Onion Powder,42.99,5
order-29850-1WSSAK,Customer_16,2024-04-01,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,89.06,5
order-16356-QIBS2V,Customer_12,2023-11-07,PROD-03977-S1HZ6B,Pie Shell - 5,24.56,4
order-25786-7T8A5A,Customer_82,2023-10-10,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",47.57,5
order-38671-IS47AB,Customer_2,2023-11-12,PROD-03977-S1HZ6B,Pie Shell - 5,48.22,1
order-33119-4DWM0X,Customer_7,2024-05-30,PROD-33428-NUNI88,Cheese - Pied De Vents,86.95,2
order-96720-JPCVYO,Customer_65,2023-08-21,PROD-97351-03NF1Y,Sea Bass - Fillets,41.34,4
order-64142-QJXV4F,Customer_88,2024-01-19,PROD-19756-FN378E,Roe - Flying Fish,23.61,2
order-65498-HCN6NQ,Customer_27,2023-08-12,PROD-03977-S1HZ6B,Pie Shell - 5,33.26,4
order-96060-8P3ATO,Customer_80,2023-11-06,PROD-74821-4KNUA6,"Beef - Tongue, Cooked",70.52,2
order-36309-5MQY0C,Customer_69,2023-12-18,PROD-19756-FN378E,Roe - Flying Fish,65.9,2
order-52950-RS8L5P,Customer_39,2024-05-27,PROD-65311-XSZLWG,Cucumber - English,43.19,5
order-68422-5YQXZS,Customer_15,2023-07-30,PROD-07044-C7ZUO1,Sole - Fillet,22.13,2
order-03776-US7PT1,Customer_76,2024-01-23,PROD-45878-087IDD,"Clams - Littleneck, Whole",15.29,1
order-08339-OIE0VM,Customer_31,2024-03-20,PROD-55844-OY7490,Venison - Denver Leg Boneless,30.95,1
order-60681-8BODUX,Customer_89,2023-11-22,PROD-07044-C7ZUO1,Sole - Fillet,76.2,2
order-98168-0U3MTW,Customer_75,2023-10-22,PROD-87506-V8MFDO,"Soup - Knorr, Ministrone",6.56,3
order-57989-5GLD7P,Customer_23,2023-10-21,PROD-55844-OY7490,Venison - Denver Leg Boneless,83.37,5
order-24807-BHS5IM,Customer_51,2024-02-18,PROD-03977-S1HZ6B,Pie Shell - 5,90.32,5
order-35283-I922UQ,Customer_9,2024-05-16,PROD-77652-F5JTU1,Lobster - Tail 6 Oz,69.52,1
order-67595-155AMK,Customer_86,2024-04-30,PROD-33110-3UMYM9,Pork Loin Bine - In Frenched,34.63,3
